created_at,text,Polarity,Subjectivity
Sat Apr 23 01:32:32 +0000 2016,"""a heartbreaking work of staggering genius"" -Jeb! Bush https://t.co/hDDFNJePcm @YoMumblr",0,0.0
Sat Apr 23 01:35:40 +0000 2016,@Loca2733Mc @MSNBC Jeb Bush Should be a Felon! &amp; if was in Power he Would be!,0.0,0.0
Sat Apr 23 01:52:32 +0000 2016,MT @gerfingerpoken: Jeb Bush vs. the 2nd Amendment - Sees no national right to bear arms. https://t.co/ybjWvMGJPx #WakeUpAmerica #PJNET,0.14285714285714285,0.26785714285714285
Sat Apr 23 01:52:43 +0000 2016,RT @RogerJStoneJr: @Collinsdw @tedcruz @BreitbartNews @tedcruz can't fart without permission of Jeb and Neil Bush and Goldman Sachs,0.0,0.0
Sat Apr 23 01:54:05 +0000 2016,RT @RogerJStoneJr: @Collinsdw @tedcruz @BreitbartNews @tedcruz can't fart without permission of Jeb and Neil Bush and Goldman Sachs,0.0,0.0
Sat Apr 23 01:54:44 +0000 2016,RT @RogerJStoneJr: @Collinsdw @tedcruz @BreitbartNews @tedcruz can't fart without permission of Jeb and Neil Bush and Goldman Sachs,0.0,0.0
Sat Apr 23 01:55:12 +0000 2016,RT @RogerJStoneJr: @Collinsdw @tedcruz @BreitbartNews @tedcruz can't fart without permission of Jeb and Neil Bush and Goldman Sachs,0.0,0.0
Sat Apr 23 01:55:44 +0000 2016,First Read: Jeb Bush's Problem with Conservatives https://t.co/XLl3KltiDI via @nbcnews,0.25,0.3333333333333333
Sat Apr 23 01:56:10 +0000 2016,@twitersgoodboy in 2040 Jeb Bush III will be outed for being a Deadmau5 fan and this will ironically win him the election,0.8,0.4
Sat Apr 23 02:17:45 +0000 2016,"Jeb Bush's Campaign, Once Flush With Cash, Is Now $260,000 in Debt https://t.co/G3RSw2xNve #Liberal",0.0582478,0.0
Sat Apr 23 02:28:59 +0000 2016,RT @exlibinfla: Vintage Jeb! Jeb likes keeping our country safe. Jeb Bush #JebBush https://t.co/608UgN2sCF,0.5,0.5
