created_at,text,Polarity,Subjectivity
Mon Apr 18 18:08:40 +0000 2016,"I believe #Lyin'Ted disrespects ALL AMERICAN'S values! Creepy, sleazy, lying, cheating SNAKE! #MAGA https://t.co/XpEP72hwl6",-0.3125,0.5
Mon Apr 18 18:08:10 +0000 2016,@tedcruz  Funny how something innate isn't protected while something chosen is. #hyprocrisy #SmallGovtMyAss https://t.co/JzhBNUYtFT,0.25,1
Mon Apr 18 18:08:44 +0000 2016,"RT @TedTheZodiac: date: so whats ur zodiac sign

ted cruz: sweating my what",-0.75,1
Mon Apr 18 18:08:45 +0000 2016,Get on the Wall and support #Trump and  https://t.co/kELwaSacB6  https://t.co/JdxS4VvTYl,-0.0983875,0
Mon Apr 18 18:08:45 +0000 2016,"RT @Robeno: The people Did vote in WY and CO, and WI was an open primary.  #FACTS https://t.co/yyrjQXom9K",0.2,0.5
Mon Apr 18 18:08:45 +0000 2016,Ted Cruz just reminded the Republican establishment why they hate him https://t.co/EnjroBvNqi via @HuffPostBiz,-0.8,0.9
Mon Apr 18 18:08:46 +0000 2016,Get on the Wall and support #Trump and  https://t.co/kELwaSacB6  https://t.co/A13ciHNIYx,-0.0983875,0
Mon Apr 18 18:08:47 +0000 2016,5 reasons Ted Cruz is the best choice for President Y'all. =) https://t.co/kWJZqfcMSr,0.75,0.65
Mon Apr 18 18:08:47 +0000 2016,Ted Cruz Presidency Wouldn't Include Dildo Ban https://t.co/Y7dfXMhpuZ,0.349542,0
Mon Apr 18 18:08:52 +0000 2016,RT @RobProvince: Can you imagine the press jerking off this hard to the fact that sayyyyy... Ted Cruz carried a condiment?,-0.2916666666666667,0.5416666666666666
Mon Apr 18 18:08:52 +0000 2016,RT @jon55021593: The TRUTH about Lyin Ted's victory spin! https://t.co/tMYS2cOWi8,0.484454,0
Mon Apr 18 18:08:53 +0000 2016,RT @ASatyanarayanan: Complete the sentence: I think TED CRUZ is...,0.1,0.4
Mon Apr 18 18:08:54 +0000 2016,RT @Realjmannarino: @realDonaldTrump tomorrow Lyin' Ted Cruz is going to get a taste of New York Values!! https://t.co/CMckRhqJfT,0.2130681818181818,0.45454545454545453
Mon Apr 18 18:08:53 +0000 2016,November and done:) https://t.co/Uxt5rdVpbL,0.5,1
Mon Apr 18 18:08:56 +0000 2016,@QBsAndCupcakes @taylorr_pattonn making sure Taylor the weirdo sees this  https://t.co/YF3IDNuF3C,0.5,0.8888888888888888
Mon Apr 18 18:08:57 +0000 2016,RT @chelliet22: What is going to take for me to never have to see Ted Cruz on my TL ever again?!,0,0
Mon Apr 18 18:08:58 +0000 2016,"Rafael ""ted"" CruZ is a fake ass Texan.. He was born in Canada. Rafael needs a good right hook.  https://t.co/Qb6bNFVQFD",0.16190476190476188,0.7119047619047619
Mon Apr 18 18:08:58 +0000 2016,"in private meeting on Upper East Side, Cruz goes hard on questioning Trump's pro-Israel bona fides+Manafort record https://t.co/hyXEfEimP2",-0.09722222222222222,0.3055555555555555
